timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1760608120359,00005,2,1,0,0,5,5,39.131258,125.000000,2,-4.036390,38.000000,4,-8.388994,29.000000,7,-8.600804,29.000000,6,-19.229110,8.000000,8,-19.235058,8.000000,3,-29.976048,0.000000,,,,,,
1760608120359,00007,2,1,0,0,5,7,12.444294,71.000000,6,13.783486,74.000000,4,3.302715,53.000000,7,3.284245,53.000000,2,-5.375439,36.000000,3,-13.790708,19.000000,8,-21.073123,4.000000,,,,,,
1760608120559,00006,1,1,0,0,5,6,-13.527448,19.000000,2,26.883278,101.000000,8,9.846528,66.000000,4,3.176447,53.000000,3,2.920741,52.000000,7,-2.417230,41.000000,6,-10.328185,26.000000,,,,,,
1760608120659,00001,2,2,0,0,5,1,-10.869625,24.000000,3,25.429630,98.000000,2,6.347677,59.000000,4,4.757620,56.000000,8,-7.599296,31.000000,7,-8.206668,30.000000,6,-15.443854,15.000000,,,,,,
1760608120659,00005,2,2,0,0,5,5,37.679340,122.000000,2,0.829803,48.000000,7,-7.487550,31.000000,4,-10.592683,25.000000,8,-12.351359,21.000000,6,-17.123528,12.000000,3,-26.672833,0.000000,,,,,,
1760608120759,00001,2,2,0,0,5,1,-9.703841,27.000000,3,28.165156,103.000000,4,6.584169,60.000000,2,4.562357,56.000000,8,-8.920653,28.000000,7,-13.660928,19.000000,6,-21.057877,4.000000,,,,,,
1760608120759,00008,2,2,0,0,5,8,-6.697992,33.000000,2,9.102910,65.000000,4,7.808838,62.000000,3,5.612412,58.000000,8,-6.068385,34.000000,6,-13.042807,20.000000,7,-30.849277,0.000000,,,,,,
1760608120859,00008,4,4,0,0,5,8,-6.388152,33.000000,2,14.397345,75.000000,4,9.012902,65.000000,7,1.803262,50.000000,3,1.170329,49.000000,8,-6.109204,34.000000,6,-11.395884,23.000000,,,,,,
1760608120859,00007,4,4,0,0,5,7,13.561793,74.000000,6,21.031443,89.000000,7,-0.781994,45.000000,4,-7.104746,32.000000,2,-7.971334,30.000000,3,-16.635866,13.000000,8,-22.726911,1.000000,,,,,,
1760608120859,00005,4,4,0,0,5,5,36.287952,120.000000,2,-3.888409,39.000000,4,-9.201218,28.000000,7,-11.001485,24.000000,6,-14.237141,18.000000,8,-16.496929,13.000000,3,-26.341702,0.000000,,,,,,
1760608120859,00009,4,4,0,0,5,9,0.163034,47.000000,8,20.806456,88.000000,7,12.827257,72.000000,3,4.677124,56.000000,2,-0.373356,46.000000,6,-5.748258,35.000000,4,-8.386457,29.000000,,,,,,
