timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1760608120359,00008,2,1,0,0,4,8,11.072003,69.000000,2,6.041372,59.000000,3,2.574953,52.000000,5,-4.346536,38.000000,8,-7.680560,31.000000,6,-10.071496,26.000000,7,-26.057531,0.000000,,,,,,
1760608120359,00012,2,1,0,0,4,12,7.814845,62.000000,3,7.775574,62.000000,2,-0.420314,46.000000,5,-8.070191,30.000000,7,-13.757482,19.000000,6,-14.566479,17.000000,8,-18.431229,9.000000,,,,,,
1760608120559,00001,2,2,0,0,4,1,1.649502,50.000000,3,23.816040,94.000000,2,8.689817,64.000000,8,-5.753307,35.000000,7,-7.415902,31.000000,5,-12.185747,22.000000,6,-20.545025,5.000000,,,,,,
1760608120559,00004,2,2,0,0,4,4,-5.283107,36.000000,2,17.603764,82.000000,8,14.562693,76.000000,7,10.097912,67.000000,6,-2.990111,40.000000,5,-10.828805,25.000000,3,-12.363454,21.000000,,,,,,
1760608120659,00012,1,1,0,0,4,12,9.381505,65.000000,3,7.276765,61.000000,8,-3.114423,40.000000,2,-3.437004,39.000000,6,-11.718944,23.000000,5,-14.026841,18.000000,7,-15.561435,15.000000,,,,,,
1760608120759,00012,4,4,0,0,4,12,5.154469,57.000000,3,4.319959,55.000000,2,-3.573315,39.000000,8,-7.089469,32.000000,5,-7.867317,31.000000,6,-11.208756,24.000000,7,-13.012400,20.000000,,,,,,
1760608120759,00003,4,4,0,0,4,3,8.811536,64.000000,6,18.438505,84.000000,3,9.060661,65.000000,2,5.613343,58.000000,5,-0.089548,46.000000,7,-9.640624,27.000000,8,-19.650823,7.000000,,,,,,
1760608120759,00010,4,4,0,0,4,10,-8.273970,30.000000,6,15.910042,78.000000,5,12.583885,72.000000,2,9.600577,66.000000,7,7.183023,61.000000,8,-2.540944,41.000000,3,-18.639132,9.000000,,,,,,
1760608120759,00013,4,4,0,0,4,13,-13.325207,20.000000,2,9.769965,66.000000,8,7.275948,61.000000,3,2.346880,51.000000,5,-3.712956,39.000000,7,-5.693601,35.000000,6,-17.659574,11.000000,,,,,,
1760608120859,00012,2,2,0,0,4,12,4.676405,56.000000,3,8.892454,64.000000,2,-9.288330,28.000000,8,-9.932585,26.000000,5,-10.137592,26.000000,6,-11.277090,24.000000,7,-17.982168,10.000000,,,,,,
1760608120859,00013,2,2,0,0,4,13,-13.864133,18.000000,2,9.146093,65.000000,8,8.543430,64.000000,3,-0.443958,45.000000,7,-5.382203,36.000000,5,-6.145281,34.000000,6,-14.749948,17.000000,,,,,,
