timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1760608034584,00003,3,1,0,0,6,3,14.601087,76.000000,3,9.411459,65.000000,2,6.210450,59.000000,4,6.132547,59.000000,5,-1.740021,43.000000,7,-4.803870,37.000000,8,-19.436273,7.000000,,,,,,
1760608034584,00010,3,1,0,0,6,10,23.859848,94.000000,5,15.696583,78.000000,2,4.069440,55.000000,7,0.874370,48.000000,8,-0.068975,46.000000,4,-5.000744,36.000000,3,-15.510707,15.000000,,,,,,
1760608034584,00014,3,1,0,0,6,14,6.649500,60.000000,5,8.162964,63.000000,7,6.746697,60.000000,4,-1.987780,42.000000,2,-2.929865,40.000000,3,-16.739566,13.000000,8,-30.891143,0.000000,,,,,,
1760608034684,00004,3,3,0,0,6,4,0.241301,47.000000,2,15.057959,77.000000,7,10.295321,67.000000,8,7.158909,61.000000,4,-6.369963,34.000000,3,-8.854319,29.000000,5,-9.805193,27.000000,,,,,,
1760608034684,00008,3,3,0,0,6,8,-9.500860,27.000000,4,10.879205,68.000000,3,9.275812,65.000000,2,9.040849,65.000000,5,-4.407989,37.000000,8,-5.635691,35.000000,7,-24.295368,0.000000,,,,,,
1760608034684,00006,3,3,0,0,6,6,-17.820729,10.000000,2,23.617251,94.000000,8,6.615259,60.000000,3,3.924526,54.000000,4,2.471769,51.000000,7,2.441965,51.000000,5,-10.143527,26.000000,,,,,,
1760608034784,00008,2,2,0,0,6,8,-10.646135,25.000000,4,9.359915,65.000000,2,7.463843,61.000000,3,6.263668,59.000000,5,-1.775615,43.000000,8,-6.195540,34.000000,7,-23.998848,0.000000,,,,,,
1760608034784,00003,2,2,0,0,6,3,14.401381,75.000000,3,5.423735,57.000000,2,5.014676,56.000000,4,4.113910,55.000000,5,0.665532,48.000000,7,-8.110759,30.000000,8,-17.580764,11.000000,,,,,,
1760608034884,00002,2,2,0,0,6,2,-19.711413,7.000000,3,12.744442,72.000000,8,11.241162,69.000000,2,8.134885,63.000000,7,-2.361899,42.000000,5,-2.656021,41.000000,4,-11.514679,23.000000,,,,,,
1760608034884,00005,2,2,0,0,6,5,-16.664772,13.000000,5,33.705634,114.000000,2,-2.998456,40.000000,7,-7.710600,31.000000,4,-8.630474,29.000000,8,-21.256474,4.000000,3,-26.024997,0.000000,,,,,,
1760608034984,00001,2,2,0,0,6,1,-22.806176,0.000000,3,20.745755,88.000000,2,5.474236,57.000000,4,3.425280,53.000000,7,-1.211535,44.000000,8,-12.394000,21.000000,5,-19.543619,7.000000,,,,,,
1760608034984,00006,2,2,0,0,6,6,-14.911732,16.000000,2,23.877412,94.000000,8,10.628070,68.000000,7,3.896773,54.000000,4,3.853226,54.000000,3,2.481563,51.000000,5,-9.742755,27.000000,,,,,,
1760608035084,00004,1,1,0,0,6,4,-6.436325,33.000000,2,12.583628,72.000000,8,9.741294,66.000000,7,8.178720,63.000000,4,-6.994546,32.000000,5,-10.993802,24.000000,3,-12.230000,22.000000,,,,,,
