timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1760608034584,00008,2,1,0,0,4,8,11.072003,69.000000,2,6.041372,59.000000,3,2.574953,52.000000,5,-4.346536,38.000000,8,-7.680560,31.000000,6,-10.071496,26.000000,7,-26.057531,0.000000,,,,,,
1760608034584,00012,2,1,0,0,4,12,7.814845,62.000000,3,7.775574,62.000000,2,-0.420314,46.000000,5,-8.070191,30.000000,7,-13.757482,19.000000,6,-14.566479,17.000000,8,-18.431229,9.000000,,,,,,
1760608034784,00001,2,2,0,0,4,1,-0.095486,46.000000,3,22.254698,91.000000,2,5.800659,58.000000,7,-6.649296,33.000000,8,-10.695187,25.000000,5,-17.393827,11.000000,6,-22.997197,0.000000,,,,,,
1760608034784,00004,2,2,0,0,4,4,-9.832058,27.000000,2,15.710694,78.000000,7,8.856747,64.000000,8,6.873149,60.000000,6,-5.798492,35.000000,5,-10.936852,24.000000,3,-14.356992,17.000000,,,,,,
1760608034884,00004,3,3,0,0,4,4,-3.685565,39.000000,2,15.627919,78.000000,7,9.900639,66.000000,8,8.967992,64.000000,6,-4.718851,37.000000,3,-11.328525,24.000000,5,-11.893144,22.000000,,,,,,
1760608034884,00014,3,3,0,0,4,14,-8.322104,30.000000,5,10.700067,68.000000,7,10.148175,67.000000,6,9.490468,65.000000,2,-1.092169,44.000000,3,-11.134349,24.000000,8,-35.553375,0.000000,,,,,,
1760608034884,00012,3,3,0,0,4,12,10.079185,67.000000,3,10.608391,68.000000,5,6.675898,60.000000,2,-4.190101,38.000000,8,-14.208522,18.000000,7,-14.744746,17.000000,6,-15.928888,14.000000,,,,,,
1760608034984,00014,2,2,0,0,4,14,-10.974469,24.000000,5,11.564869,70.000000,6,4.061667,55.000000,7,0.911832,48.000000,2,-0.320887,46.000000,3,-11.981664,22.000000,8,-36.133929,0.000000,,,,,,
1760608034984,00005,2,2,0,0,4,5,-9.420061,27.000000,5,35.964478,119.000000,2,-4.613232,37.000000,7,-8.890338,28.000000,8,-18.539224,9.000000,6,-21.658939,3.000000,3,-24.402442,0.000000,,,,,,
1760608035084,00002,2,2,0,0,4,2,-10.192866,26.000000,3,15.767406,78.000000,8,11.724156,70.000000,2,9.227540,65.000000,5,-0.035714,46.000000,7,-3.395268,40.000000,6,-12.662303,21.000000,,,,,,
1760608035084,00013,2,2,0,0,4,13,-7.075261,32.000000,2,23.417950,94.000000,8,7.798479,62.000000,3,5.668787,58.000000,7,-10.041914,26.000000,5,-13.194935,20.000000,6,-18.092385,10.000000,,,,,,
