timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1760608034584,00005,2,1,0,0,5,5,39.131258,125.000000,2,-4.036390,38.000000,4,-8.388994,29.000000,7,-8.600804,29.000000,6,-19.229110,8.000000,8,-19.235058,8.000000,3,-29.976048,0.000000,,,,,,
1760608034584,00007,2,1,0,0,5,7,12.444294,71.000000,6,13.783486,74.000000,4,3.302715,53.000000,7,3.284245,53.000000,2,-5.375439,36.000000,3,-13.790708,19.000000,8,-21.073123,4.000000,,,,,,
1760608034684,00007,5,5,0,0,5,7,14.796956,76.000000,6,17.159987,81.000000,7,2.546894,51.000000,4,2.414892,51.000000,2,-3.226867,40.000000,3,-10.752642,25.000000,8,-19.819301,6.000000,,,,,,
1760608034684,00001,5,5,0,0,5,1,-14.911456,16.000000,3,24.689416,96.000000,2,5.224900,57.000000,4,-0.517478,45.000000,7,-10.057940,26.000000,8,-10.259164,26.000000,6,-23.660301,0.000000,,,,,,
1760608034684,00003,5,5,0,0,5,3,-0.313259,46.000000,6,14.603216,76.000000,3,10.557171,68.000000,4,9.361910,65.000000,2,5.201026,57.000000,7,-1.716140,43.000000,8,-21.008951,4.000000,,,,,,
1760608034684,00009,5,5,0,0,5,9,-7.594863,31.000000,8,26.108755,99.000000,3,9.907651,66.000000,7,4.023562,54.000000,2,2.431230,51.000000,4,-5.425552,35.000000,6,-10.066685,26.000000,,,,,,
1760608034684,00014,5,5,0,0,5,14,7.508688,62.000000,7,11.098899,69.000000,6,10.450897,67.000000,2,1.285194,49.000000,4,-10.981148,24.000000,3,-13.326409,20.000000,8,-34.161149,0.000000,,,,,,
1760608034784,00009,3,3,0,0,5,9,-3.460419,39.000000,8,29.341718,106.000000,3,9.370230,65.000000,7,3.401328,53.000000,2,0.347374,47.000000,6,-4.725298,37.000000,4,-7.135035,32.000000,,,,,,
1760608034784,00002,3,3,0,0,5,2,-4.668404,37.000000,8,11.335265,69.000000,3,11.321356,69.000000,2,7.081062,61.000000,7,-5.198655,36.000000,4,-10.594985,25.000000,6,-15.436339,15.000000,,,,,,
1760608034784,00011,3,3,0,0,5,11,-3.616714,39.000000,7,6.079556,59.000000,2,3.655652,54.000000,8,3.531535,53.000000,6,-1.192869,44.000000,3,-4.906709,36.000000,4,-15.234938,16.000000,,,,,,
1760608034884,00006,3,3,0,0,5,6,-7.954938,30.000000,2,25.590135,98.000000,8,14.621965,76.000000,3,7.334086,61.000000,4,4.379960,55.000000,7,2.966054,52.000000,6,-13.327857,19.000000,,,,,,
1760608034884,00007,3,3,0,0,5,7,14.084538,75.000000,6,17.277534,81.000000,4,2.461217,51.000000,7,-1.253860,44.000000,2,-1.425396,43.000000,3,-13.321266,20.000000,8,-17.395723,11.000000,,,,,,
1760608034884,00008,3,3,0,0,5,8,-2.736010,41.000000,2,9.069585,65.000000,3,8.805977,64.000000,4,2.472116,51.000000,8,-7.728790,31.000000,6,-14.335145,17.000000,7,-24.669273,0.000000,,,,,,
1760608034984,00008,4,4,0,0,5,8,-4.234707,38.000000,3,12.553439,72.000000,2,6.604402,60.000000,4,5.069640,57.000000,8,-10.008350,26.000000,6,-12.552406,21.000000,7,-22.769228,0.000000,,,,,,
1760608034984,00002,4,4,0,0,5,2,-2.153803,42.000000,3,17.044200,81.000000,8,10.293069,67.000000,2,8.707784,64.000000,7,-2.755361,41.000000,4,-13.976246,18.000000,6,-18.710955,9.000000,,,,,,
1760608034984,00004,4,4,0,0,5,4,-11.806544,23.000000,2,12.086496,71.000000,8,7.187437,61.000000,7,5.683545,58.000000,6,-4.225332,38.000000,4,-7.075387,32.000000,3,-10.755579,25.000000,,,,,,
1760608034984,00011,4,4,0,0,5,11,-7.920583,30.000000,2,7.182717,61.000000,8,6.348582,59.000000,7,4.522845,55.000000,6,-3.696597,39.000000,3,-8.409247,29.000000,4,-16.016035,14.000000,,,,,,
1760608035084,00008,3,3,0,0,5,8,-4.984226,36.000000,2,8.943156,64.000000,3,8.807356,64.000000,4,8.387915,63.000000,8,-9.432164,27.000000,6,-14.645551,17.000000,7,-21.067383,4.000000,,,,,,
1760608035084,00011,3,3,0,0,5,11,-3.887740,39.000000,7,10.607954,68.000000,2,8.505403,64.000000,8,2.967539,52.000000,6,-2.754550,41.000000,4,-10.971439,24.000000,3,-12.018599,22.000000,,,,,,
1760608035084,00012,3,3,0,0,5,12,3.173580,53.000000,4,10.606321,68.000000,3,9.804957,66.000000,2,-0.071645,46.000000,7,-13.377768,19.000000,6,-17.976282,10.000000,8,-18.266552,10.000000,,,,,,
