timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1760608076359,00008,2,1,0,0,4,8,11.072003,69.000000,2,6.041372,59.000000,3,2.574953,52.000000,5,-4.346536,38.000000,8,-7.680560,31.000000,6,-10.071496,26.000000,7,-26.057531,0.000000,,,,,,
1760608076359,00012,2,1,0,0,4,12,7.814845,62.000000,3,7.775574,62.000000,2,-0.420314,46.000000,5,-8.070191,30.000000,7,-13.757482,19.000000,6,-14.566479,17.000000,8,-18.431229,9.000000,,,,,,
1760608076459,00003,4,4,0,0,4,3,8.629468,64.000000,6,13.700330,74.000000,3,12.174190,71.000000,2,5.193247,57.000000,5,2.576533,52.000000,7,-5.369626,36.000000,8,-19.106310,8.000000,,,,,,
1760608076459,00005,4,4,0,0,4,5,-10.242049,26.000000,5,33.949137,115.000000,2,-2.726413,41.000000,7,-4.881401,37.000000,6,-13.387352,19.000000,8,-16.290997,14.000000,3,-28.525636,0.000000,,,,,,
1760608076459,00006,4,4,0,0,4,6,2.325792,51.000000,2,25.917335,99.000000,8,7.662398,62.000000,3,4.007613,54.000000,7,0.848249,48.000000,5,-9.645627,27.000000,6,-14.324857,17.000000,,,,,,
1760608076459,00010,4,4,0,0,4,10,-7.492848,31.000000,6,21.169092,89.000000,5,10.655393,68.000000,2,7.070973,61.000000,7,-0.178670,46.000000,8,-1.777250,43.000000,3,-19.172974,8.000000,,,,,,
1760608076559,00003,4,4,0,0,4,3,11.471730,69.000000,6,9.519088,66.000000,3,8.441699,63.000000,2,5.181743,57.000000,5,1.020755,48.000000,7,-5.533350,35.000000,8,-21.106589,4.000000,,,,,,
1760608076559,00010,4,4,0,0,4,10,-6.923641,32.000000,6,20.446298,88.000000,5,12.017527,71.000000,2,3.803176,54.000000,8,-0.210698,46.000000,7,-0.762730,45.000000,3,-17.333342,11.000000,,,,,,
1760608076559,00008,4,4,0,0,4,8,9.908480,66.000000,2,7.893364,62.000000,3,1.646249,50.000000,8,-4.380078,38.000000,5,-4.822874,37.000000,6,-12.377900,21.000000,7,-26.791115,0.000000,,,,,,
1760608076559,00011,4,4,0,0,4,11,-18.889193,8.000000,2,2.666276,52.000000,8,2.555032,52.000000,7,2.527976,51.000000,6,0.318854,47.000000,5,-6.076842,34.000000,3,-12.527370,21.000000,,,,,,
1760608076659,00004,2,2,0,0,4,4,-5.143723,36.000000,2,16.884176,80.000000,8,8.517827,64.000000,7,4.684321,56.000000,6,-4.911397,36.000000,3,-12.296841,22.000000,5,-15.631344,15.000000,,,,,,
1760608076659,00005,2,2,0,0,4,5,-13.719044,19.000000,5,29.863985,107.000000,2,-3.343974,40.000000,7,-4.228919,38.000000,6,-11.236467,24.000000,8,-20.665759,5.000000,3,-27.011445,0.000000,,,,,,
1760608076759,00005,2,2,0,0,4,5,-15.084580,16.000000,5,32.131527,111.000000,2,-2.565869,41.000000,7,-4.515355,37.000000,6,-10.836114,25.000000,8,-18.313239,9.000000,3,-26.841236,0.000000,,,,,,
1760608076759,00014,2,2,0,0,4,14,-2.487779,41.000000,5,13.106649,73.000000,6,9.718809,66.000000,7,3.906476,54.000000,2,-8.666687,29.000000,3,-9.565188,27.000000,8,-33.937919,0.000000,,,,,,
1760608076859,00014,1,1,0,0,4,14,-3.821677,39.000000,5,13.021370,73.000000,6,12.544939,72.000000,7,-1.568831,43.000000,2,-6.511800,33.000000,3,-8.661797,29.000000,8,-35.025909,0.000000,,,,,,
