timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1760608076359,00005,2,1,0,0,5,5,39.131258,125.000000,2,-4.036390,38.000000,4,-8.388994,29.000000,7,-8.600804,29.000000,6,-19.229110,8.000000,8,-19.235058,8.000000,3,-29.976048,0.000000,,,,,,
1760608076359,00007,2,1,0,0,5,7,12.444294,71.000000,6,13.783486,74.000000,4,3.302715,53.000000,7,3.284245,53.000000,2,-5.375439,36.000000,3,-13.790708,19.000000,8,-21.073123,4.000000,,,,,,
1760608076459,00007,4,4,0,0,5,7,14.426480,75.000000,6,9.880470,66.000000,4,0.729223,48.000000,7,-1.207110,44.000000,2,-2.873383,41.000000,3,-17.176584,12.000000,8,-23.089667,0.000000,,,,,,
1760608076459,00004,4,4,0,0,5,4,-13.808381,19.000000,2,17.493818,82.000000,7,11.318908,69.000000,8,10.058734,67.000000,6,2.288364,51.000000,4,-1.801401,43.000000,3,-11.772795,23.000000,,,,,,
1760608076459,00014,4,4,0,0,5,14,10.864796,68.000000,6,9.114367,65.000000,7,5.209906,57.000000,2,-4.182185,38.000000,4,-10.425003,25.000000,3,-13.485373,19.000000,8,-35.817381,0.000000,,,,,,
1760608076459,00013,4,4,0,0,5,13,-12.867291,20.000000,2,9.469821,65.000000,8,6.792535,60.000000,3,6.692415,60.000000,4,-6.240246,34.000000,7,-10.708665,25.000000,6,-14.742964,17.000000,,,,,,
1760608076559,00007,4,4,0,0,5,7,18.542498,84.000000,6,11.545396,70.000000,4,2.575824,52.000000,2,-2.752172,41.000000,7,-5.166999,36.000000,3,-18.373000,9.000000,8,-23.385685,0.000000,,,,,,
1760608076559,00004,4,4,0,0,5,4,-15.050189,16.000000,2,15.866129,78.000000,8,10.307959,67.000000,7,5.276524,57.000000,6,-0.800643,45.000000,4,-4.730946,37.000000,3,-11.711310,23.000000,,,,,,
1760608076559,00014,4,4,0,0,5,14,10.765222,68.000000,6,13.969898,75.000000,7,3.355564,53.000000,4,-3.823677,39.000000,3,-4.091676,38.000000,2,-5.250785,36.000000,8,-32.843593,0.000000,,,,,,
1760608076559,00005,4,4,0,0,5,5,34.258366,115.000000,2,-3.068379,40.000000,7,-3.578368,39.000000,6,-9.156130,28.000000,4,-15.761791,15.000000,8,-21.115938,4.000000,3,-24.577963,0.000000,,,,,,
1760608076659,00002,1,1,0,0,5,2,-2.051286,42.000000,8,12.073873,71.000000,3,8.814702,64.000000,2,5.994730,58.000000,7,-2.838005,41.000000,4,-13.716204,19.000000,6,-18.884488,8.000000,,,,,,
1760608076759,00004,1,1,0,0,5,4,-12.190456,22.000000,2,16.710117,80.000000,7,8.921423,64.000000,8,7.894371,62.000000,6,-5.722577,35.000000,4,-5.955190,34.000000,3,-12.347199,21.000000,,,,,,
1760608076859,00004,4,4,0,0,5,4,-13.079956,20.000000,2,16.601713,80.000000,8,8.628895,64.000000,7,7.428000,61.000000,4,-3.544756,39.000000,3,-8.932251,28.000000,6,-13.733405,19.000000,,,,,,
1760608076859,00005,4,4,0,0,5,5,28.641195,104.000000,7,1.148434,49.000000,6,-4.846765,37.000000,2,-6.574467,33.000000,4,-12.262768,22.000000,8,-19.289084,7.000000,3,-27.907456,0.000000,,,,,,
1760608076859,00009,4,4,0,0,5,9,-1.460724,43.000000,8,22.495162,92.000000,2,1.476830,49.000000,3,-0.331407,46.000000,7,-1.900395,43.000000,6,-6.102737,34.000000,4,-7.195610,32.000000,,,,,,
1760608076859,00013,4,4,0,0,5,13,-11.306779,24.000000,3,10.395451,67.000000,2,4.429688,55.000000,8,0.854248,48.000000,4,-7.905607,30.000000,6,-10.610650,25.000000,7,-13.899970,18.000000,,,,,,
