timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1760608164469,00003,3,1,0,0,6,3,14.601087,76.000000,3,9.411459,65.000000,2,6.210450,59.000000,4,6.132547,59.000000,5,-1.740021,43.000000,7,-4.803870,37.000000,8,-19.436273,7.000000,,,,,,
1760608164469,00010,3,1,0,0,6,10,23.859848,94.000000,5,15.696583,78.000000,2,4.069440,55.000000,7,0.874370,48.000000,8,-0.068975,46.000000,4,-5.000744,36.000000,3,-15.510707,15.000000,,,,,,
1760608164469,00014,3,1,0,0,6,14,6.649500,60.000000,5,8.162964,63.000000,7,6.746697,60.000000,4,-1.987780,42.000000,2,-2.929865,40.000000,3,-16.739566,13.000000,8,-30.891143,0.000000,,,,,,
1760608164569,00005,3,3,0,0,6,5,-14.536977,17.000000,5,35.591042,118.000000,7,-4.532833,37.000000,2,-4.996312,36.000000,4,-9.198927,28.000000,8,-14.830006,16.000000,3,-31.314355,0.000000,,,,,,
1760608164569,00008,3,3,0,0,6,8,-9.497993,27.000000,2,12.706283,72.000000,4,8.091510,63.000000,3,6.496664,59.000000,5,-1.394324,44.000000,8,-3.181950,40.000000,7,-26.930282,0.000000,,,,,,
1760608164569,00011,3,3,0,0,6,11,-7.466864,31.000000,7,2.362569,51.000000,2,1.898531,50.000000,8,-1.989548,42.000000,5,-3.870913,39.000000,3,-11.510076,23.000000,4,-22.603694,1.000000,,,,,,
1760608164669,00001,2,2,0,0,6,1,-23.841145,0.000000,3,25.476146,98.000000,2,10.510531,68.000000,4,3.379316,53.000000,8,-9.660376,27.000000,7,-11.194863,24.000000,5,-15.054379,16.000000,,,,,,
1760608164669,00014,2,2,0,0,6,14,14.239642,75.000000,5,5.999420,58.000000,7,2.173404,51.000000,3,-5.845343,35.000000,2,-5.853581,35.000000,4,-6.171392,34.000000,8,-33.933081,0.000000,,,,,,
1760608164769,00002,2,2,0,0,6,2,-14.758715,17.000000,8,12.977555,73.000000,3,12.205375,71.000000,2,7.669543,62.000000,5,-0.731457,45.000000,7,-2.999750,40.000000,4,-14.203920,18.000000,,,,,,
1760608164769,00012,2,2,0,0,6,12,-14.185635,18.000000,3,13.516209,74.000000,4,7.010976,60.000000,8,2.904600,52.000000,2,-3.132306,40.000000,5,-14.164958,18.000000,7,-21.216757,4.000000,,,,,,
1760608164869,00001,2,2,0,0,6,1,-25.558956,0.000000,3,23.428605,94.000000,4,4.515502,55.000000,2,3.594030,54.000000,7,-7.800545,31.000000,8,-13.025303,20.000000,5,-14.031094,18.000000,,,,,,
1760608164869,00009,2,2,0,0,6,9,-12.361700,21.000000,8,28.233705,103.000000,3,12.106431,71.000000,2,0.926035,48.000000,7,0.270329,47.000000,4,-0.287590,46.000000,5,-5.263690,36.000000,,,,,,
1760608164969,00009,3,3,0,0,6,9,-19.394986,7.000000,8,30.409477,108.000000,3,10.686452,68.000000,7,4.191460,55.000000,4,-0.745861,45.000000,2,-1.876102,43.000000,5,-6.284367,34.000000,,,,,,
1760608164969,00002,3,3,0,0,6,2,-18.356759,9.000000,3,14.261213,75.000000,8,11.032881,69.000000,2,5.767849,58.000000,5,0.063002,46.000000,7,-3.261485,40.000000,4,-9.793408,27.000000,,,,,,
1760608164969,00006,3,3,0,0,6,6,-19.141280,8.000000,2,22.049122,91.000000,3,13.350042,73.000000,8,12.261042,71.000000,7,-1.023496,44.000000,4,-10.592673,25.000000,5,-13.100530,20.000000,,,,,,
